method,method_role,baseline,split,query_id,benchmark,model_id
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,gpqa:test:97,gpqa,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,gpqa:test:98,gpqa,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,gpqa:test:99,gpqa,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,gsm8k:test:81,gsm8k,qwen3-8b-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,gsm8k:test:82,gsm8k,qwen3-8b-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,gsm8k:test:83,gsm8k,qwen3-8b-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,gsm8k:test:84,gsm8k,gemini-3.5-flash
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,gsm8k:test:85,gsm8k,gemini-3.5-flash
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,gsm8k:test:86,gsm8k,gemini-3.5-flash
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,gsm8k:test:87,gsm8k,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,gsm8k:test:88,gsm8k,gemini-3.5-flash
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,gsm8k:test:89,gsm8k,gemini-3.5-flash
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,gsm8k:test:9,gsm8k,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,gsm8k:test:90,gsm8k,gemini-3.5-flash
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,gsm8k:test:91,gsm8k,gemini-3.5-flash
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,gsm8k:test:92,gsm8k,gemini-3.5-flash
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,gsm8k:test:93,gsm8k,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,gsm8k:test:94,gsm8k,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,gsm8k:test:95,gsm8k,qwen3-8b-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,gsm8k:test:96,gsm8k,gemini-3.5-flash
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,gsm8k:test:97,gsm8k,qwen3-8b-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,gsm8k:test:98,gsm8k,qwen3-8b-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,gsm8k:test:99,gsm8k,gemini-3.5-flash
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,humaneval:test:81,humaneval,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,humaneval:test:82,humaneval,qwen3-32b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,humaneval:test:83,humaneval,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,humaneval:test:84,humaneval,qwen3-32b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,humaneval:test:85,humaneval,qwen3-32b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,humaneval:test:86,humaneval,qwen3-32b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,humaneval:test:87,humaneval,qwen3-32b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,humaneval:test:88,humaneval,qwen3-32b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,humaneval:test:89,humaneval,qwen3-32b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,humaneval:test:9,humaneval,qwen3-32b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,humaneval:test:90,humaneval,qwen3-32b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,humaneval:test:91,humaneval,qwen3-32b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,humaneval:test:92,humaneval,qwen3-32b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,humaneval:test:93,humaneval,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,humaneval:test:94,humaneval,qwen3-32b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,humaneval:test:95,humaneval,qwen3-32b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,humaneval:test:96,humaneval,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,humaneval:test:97,humaneval,qwen3-32b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,humaneval:test:98,humaneval,qwen3-32b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,humaneval:test:99,humaneval,qwen3-32b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,livemathbench:test:81,livemathbench,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,livemathbench:test:82,livemathbench,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,livemathbench:test:83,livemathbench,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,livemathbench:test:84,livemathbench,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,livemathbench:test:85,livemathbench,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,livemathbench:test:86,livemathbench,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,livemathbench:test:87,livemathbench,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,livemathbench:test:88,livemathbench,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,livemathbench:test:89,livemathbench,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,livemathbench:test:9,livemathbench,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,livemathbench:test:90,livemathbench,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,livemathbench:test:91,livemathbench,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,livemathbench:test:92,livemathbench,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,livemathbench:test:93,livemathbench,deterministic_math_tool
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,livemathbench:test:94,livemathbench,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,livemathbench:test:95,livemathbench,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,livemathbench:test:96,livemathbench,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,livemathbench:test:97,livemathbench,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,livemathbench:test:98,livemathbench,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,livemathbench:test:99,livemathbench,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,math500:test:81,math500,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,math500:test:82,math500,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,math500:test:83,math500,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,math500:test:84,math500,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,math500:test:85,math500,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,math500:test:86,math500,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,math500:test:87,math500,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,math500:test:88,math500,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,math500:test:89,math500,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,math500:test:9,math500,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,math500:test:90,math500,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,math500:test:91,math500,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,math500:test:92,math500,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,math500:test:93,math500,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,math500:test:94,math500,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,math500:test:95,math500,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,math500:test:96,math500,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,math500:test:97,math500,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,math500:test:98,math500,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,math500:test:99,math500,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mbpp:test:81,mbpp,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mbpp:test:82,mbpp,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mbpp:test:83,mbpp,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mbpp:test:84,mbpp,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mbpp:test:85,mbpp,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mbpp:test:86,mbpp,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mbpp:test:87,mbpp,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mbpp:test:88,mbpp,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mbpp:test:89,mbpp,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mbpp:test:9,mbpp,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mbpp:test:90,mbpp,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mbpp:test:91,mbpp,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mbpp:test:92,mbpp,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mbpp:test:93,mbpp,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mbpp:test:94,mbpp,qwen3-32b-awq-selfconsistency-n3-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mbpp:test:95,mbpp,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mbpp:test:96,mbpp,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mbpp:test:97,mbpp,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mbpp:test:98,mbpp,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mbpp:test:99,mbpp,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mmlupro:test_1000:81,mmlupro,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mmlupro:test_1000:82,mmlupro,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mmlupro:test_1000:83,mmlupro,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mmlupro:test_1000:84,mmlupro,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mmlupro:test_1000:85,mmlupro,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mmlupro:test_1000:86,mmlupro,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mmlupro:test_1000:87,mmlupro,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mmlupro:test_1000:88,mmlupro,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mmlupro:test_1000:89,mmlupro,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mmlupro:test_1000:9,mmlupro,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mmlupro:test_1000:90,mmlupro,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mmlupro:test_1000:91,mmlupro,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mmlupro:test_1000:92,mmlupro,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mmlupro:test_1000:93,mmlupro,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mmlupro:test_1000:94,mmlupro,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mmlupro:test_1000:95,mmlupro,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mmlupro:test_1000:96,mmlupro,qwen3-14b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mmlupro:test_1000:97,mmlupro,gemini-3.5-flash-strong-solve
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mmlupro:test_1000:98,mmlupro,qwen3-32b-awq-local
avengerspro_cluster_adapter_k32,literature_baseline,avengerspro,test,mmlupro:test_1000:99,mmlupro,qwen3-14b-awq-local
